review_id,user_id,comment,review_date,product_id,seller_id,rating,updated_at,additional_data
1071,440,Couldn't be happier! Auge rufen vier die tragen sein denn. Affirmer retenir remplir demeurer certes semblable divers.,2025-03-27 16:34:02.173388,3,,5,2025-03-27 16:34:02.173388,"{'helpfulness_votes': 3, 'verified_purchase': True, 'images': [], 'review_title': 'それコミュニケーションスペルバスケットキャビネット。', 'reported': False, 'language': 'en'}"
1072,381,Highly recommended! Avec frapper se égal où quartier. Nobis rem quas ut saepe praesentium alias dignissimos.,2024-01-05 16:34:02.173408,3,,4,2024-01-05 16:34:02.173408,"{'helpfulness_votes': 0, 'verified_purchase': False, 'images': [], 'review_title': 'Arm cause increase', 'reported': False, 'language': 'en'}"
1073,370,Good but not great. Fuga nobis quisquam laboriosam qui voluptate velit. Pareil te loi trou immense vent.,2024-05-30 16:34:02.173428,3,,3,2024-05-30 16:34:02.173428,"{'helpfulness_votes': 0, 'verified_purchase': False, 'images': [], 'review_title': 'Perte si entier', 'reported': False, 'language': 'en'}"
1074,427,Difficult to configure. Reconnaître moyen expliquer côté page coeur montagne voie. 虐待今敵対的な催眠術仕上げ動物あなた自身。,2025-01-19 16:34:02.173448,3,,1,2025-01-19 16:34:02.173448,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': 'Promettre théâtre nature avoir seconde neuf corps', 'reported': False, 'language': 'en'}"
1075,488,Great battery life. ニュースリンク差別する。 Dein tragen weil Flasche dazu an singen.,2025-04-04 16:34:02.173468,3,,3,2025-04-04 16:34:02.173468,"{'helpfulness_votes': 4, 'verified_purchase': True, 'images': [], 'review_title': 'Présence bête', 'reported': False, 'language': 'en'}"
1076,460,Decent product. 您的帖子或者支持有关. Nam repudiandae est facilis ipsam architecto.,2025-03-23 16:34:02.173488,3,,3,2025-03-23 16:34:02.173488,"{'helpfulness_votes': 4, 'verified_purchase': True, 'images': [], 'review_title': '还是所以专业成为', 'reported': False, 'language': 'en'}"
1077,308,Nothing special. Fill recent agent matter remember. Can meeting popular check box bill.,2025-04-11 16:34:02.173507,3,,3,2025-04-11 16:34:02.173507,"{'helpfulness_votes': 3, 'verified_purchase': False, 'images': [], 'review_title': 'Because western', 'reported': False, 'language': 'en'}"
1078,55,"Highly recommended! インチ中世教会クロスコミュニティ奨励します呼ぶ。 持ってるリニアささやき緩む。 Highly recommended.

EDIT: Coin bas changement remplacer chair appartement.",2024-05-06 16:34:02.173525,3,,4,2024-05-25 16:34:02.173525,"{'helpfulness_votes': 1, 'verified_purchase': False, 'images': [], 'review_title': '如此北京起来两个', 'reported': False, 'language': 'en'}"
1079,91,Works perfectly! メニューあった日曜日フェミニスト器官敵舗装。 Action middle wear woman. Couldn't be happier.,2024-11-02 16:34:02.173548,3,,4,2024-11-02 16:34:02.173548,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Etc digne social', 'reported': False, 'language': 'fr'}"
1080,111,Disappointed with this. 名称完成孩子方式直接. 奨励します大統領バス販売ログ持ってる参加する。 Didn't meet expectations.,2025-02-12 16:34:02.173567,3,,1,2025-02-12 16:34:02.173567,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Lisser nombreux ignorer choix précieux placer', 'reported': False, 'language': 'en'}"
1081,57,Works perfectly! 必要スマッシュベルベット花嫁式敵対的なブランチコピー。 上海大学登录比较电脑.,2025-02-20 16:34:02.173585,3,,4,2025-03-04 16:34:02.173585,"{'helpfulness_votes': 3, 'verified_purchase': True, 'images': [], 'review_title': 'Vitae magnam odit quo fugit praesentium corrupti fuga', 'reported': False, 'language': 'en'}"
1082,159,Exceeded my expectations! 显示他的电子过程那些. Gott Stadt geben Leute gar.,2025-04-08 16:34:02.173605,3,,4,2025-04-08 16:34:02.173605,"{'helpfulness_votes': 6, 'verified_purchase': True, 'images': [], 'review_title': 'Adipisci exercitationem eaque', 'reported': False, 'language': 'en'}"
1083,363,Disappointed with this. Would culture current then concern prove. Compter demeurer l'une soir ci armer entretenir.,2025-01-23 16:34:02.173654,151,,2,2025-01-23 16:34:02.173654,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Accorder joue écrire tout tantôt réduire désormais', 'reported': False, 'language': 'en'}"
1084,165,Wouldn't recommend. Vero qui minus. 注册这么为什公司. Regret buying this.,2025-04-03 16:34:02.173674,151,,1,2025-04-03 16:34:02.173674,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Fin saint plusieurs', 'reported': False, 'language': 'es'}"
1085,133,"Sluggish performance. Here level yet fill thus. Sous entrer vague oh.

EDIT: The seller reached out to me and fixed the issue. Improving my feedback.",2025-01-24 16:34:02.173693,151,,2,2025-02-07 16:34:02.173693,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Accomplir poussière bientôt', 'reported': False, 'language': 'en'}"
1086,494,Poor quality. Beatae quia cumque. Hoch gleich Spaß tief Gesicht Ding sicher Land.,2025-01-22 16:34:02.173715,151,,2,2025-01-22 16:34:02.173715,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Uns alle leicht vier Geschichte Musik', 'reported': False, 'language': 'en'}"
1087,194,Great battery life. Accusantium doloribus fugiat reiciendis commodi libero rem cumque. Not source phone per someone.,2024-08-20 16:34:02.173735,151,,3,2024-08-20 16:34:02.173735,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': '保証金暖かい人形近代化するシェービング葉。', 'reported': False, 'language': 'en'}"
1088,38,Decent product. One use on. Read tell evening meet challenge per.,2025-02-02 16:34:02.173754,151,,3,2025-02-02 16:34:02.173754,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Tempore quos quos earum similique placeat temporibus maiores', 'reported': True, 'language': 'en'}"
1089,92,Not worth the money. Kurz dunkel Woche Eltern. General spring country worker talk box option.,2024-06-20 16:34:02.173773,151,,2,2024-06-20 16:34:02.173773,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Stunde offen Weg weinen Schiff', 'reported': False, 'language': 'en'}"
1090,68,Battery drains quickly. 这里到了感觉汽车应该同时时候. 上海网站质量你的解决规定.,2025-03-10 16:34:02.173791,151,,1,2025-03-10 16:34:02.173791,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Müde wollen Ball', 'reported': False, 'language': 'en'}"
1091,30,Screen quality is poor. Preuve pourquoi verser douter plein ou. 錯覚ヒールヘアホイール狭いリニア。,2024-06-30 16:34:02.173809,151,,1,2024-07-12 16:34:02.173809,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': ['review_img_1091_0.jpg', 'review_img_1091_1.jpg'], 'review_title': 'Chute repas trésor jambe aimer certain inconnu', 'reported': False, 'language': 'en'}"
1092,394,Screen quality is poor. Braun tun verstecken Spaß. Musik Weg Leben die springen letzte die.,2025-03-02 16:34:02.173830,151,,2,2025-03-02 16:34:02.173830,"{'helpfulness_votes': 0, 'verified_purchase': False, 'images': [], 'review_title': 'Affe versuchen erklären sie', 'reported': False, 'language': 'en'}"
1093,463,Screen quality is poor. Sit maiores quia dolorem in et. ログ欠乏バスパーセント雪再現する。,2025-04-11 16:34:02.173850,151,,2,2025-04-11 16:34:02.173850,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Audience from give choose tough so', 'reported': False, 'language': 'en'}"
1094,25,Sluggish performance. 密码资料各种直接系统. Recent name wonder among machine situation. Wouldn't recommend.,2025-04-12 16:34:02.173868,151,,2,2025-04-12 16:34:02.173868,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Dort wirklich baden mit da Schluss', 'reported': False, 'language': 'en'}"
1095,138,Didn't meet expectations. Warten neun Glas. Determine natural piece. Not worth the money.,2025-04-13 16:34:02.173888,151,,1,2025-04-13 16:34:02.173888,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Season determine', 'reported': False, 'language': 'en'}"
1096,156,Screen quality is poor. Human none ahead dinner every. Zwei Hund treffen kennen.,2025-04-04 16:34:02.173906,151,,3,2025-04-04 16:34:02.173906,"{'helpfulness_votes': 2, 'verified_purchase': False, 'images': [], 'review_title': '问题广告一些功能的是根据提高为什', 'reported': False, 'language': 'en'}"
1097,374,Great value for money! 电话在线系统最大不同可是作为关系. 主婦装置コミュニティ助けて。 Highly recommended.,2025-02-18 16:34:02.173926,151,,4,2025-02-18 16:34:02.173926,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': '大統領特徴コーナー雪。', 'reported': False, 'language': 'en'}"
1098,116,"Difficult to configure. 数字省略バス近代化する。 Table officer note morning alone. Stopped working after.

EDIT: Customer service contacted me and resolved my concerns. Raising my rating.",2025-04-14 16:34:02.173946,151,,2,2025-04-18 16:34:02.173947,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Cher', 'reported': False, 'language': 'en'}"
1099,52,Waste of money. Danger bleu surprendre parce que grave. Those case available listen early focus. Disappointed with this.,2025-01-30 16:34:02.173966,151,,1,2025-01-30 16:34:02.173966,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Pointe commander descendre fatigue creuser refuser', 'reported': False, 'language': 'en'}"
1100,362,Superior quality! Marchand officier cela mentir fils salle. Necessitatibus eaque maiores sequi id.,2025-03-11 16:34:02.173986,151,,4,2025-03-11 16:34:02.173986,"{'helpfulness_votes': 4, 'verified_purchase': False, 'images': [], 'review_title': 'コミュニケーションスマッシュクロス月日曜日見落とす画面尊敬する欠乏。', 'reported': False, 'language': 'en'}"
1101,243,Disappointed with this. クールソース編組彼午前。 憲法トーン特徴カラム。,2024-09-25 16:34:02.174005,151,,2,2024-09-25 16:34:02.174005,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Strong after build mother', 'reported': False, 'language': 'en'}"
1102,420,Poor quality. Corporis quis tempora beatae eius. Erzählen Apfel wissen springen bauen halbe. Stopped working after.,2025-02-06 16:34:02.174026,151,,2,2025-02-06 16:34:02.174026,"{'helpfulness_votes': 4, 'verified_purchase': False, 'images': [], 'review_title': '出来生产控制', 'reported': False, 'language': 'en'}"
1103,289,Disappointed with this. Short street hospital pressure. 因为电脑评论不断时间只要还是.,2024-08-11 16:34:02.174044,151,,2,2024-08-11 16:34:02.174044,"{'helpfulness_votes': 0, 'verified_purchase': False, 'images': [], 'review_title': 'パンフレーム。', 'reported': True, 'language': 'en'}"
1104,164,Difficult to configure. Painting entire although. ジャム自体建築デッド見出し。 Not worth the money.,2025-02-26 16:34:02.174064,151,,2,2025-02-26 16:34:02.174064,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Fumée profiter prétendre', 'reported': False, 'language': 'en'}"
1105,94,Does the job. Citizen indeed consider thing place. Sujet prononcer endormir presque.,2025-01-24 16:34:02.174082,151,,3,2025-01-24 16:34:02.174082,"{'helpfulness_votes': 4, 'verified_purchase': True, 'images': ['review_img_1105_0.jpg'], 'review_title': 'Habitant plaine cercle', 'reported': False, 'language': 'en'}"
1106,403,Decent product. 建築トレーナー血まみれのスマッシュ部隊あった文言。 Nemo in itaque est dolorum.,2025-04-14 16:34:02.174102,151,,3,2025-04-14 16:34:02.174102,"{'helpfulness_votes': 0, 'verified_purchase': False, 'images': [], 'review_title': 'Schwester lernen bauen unter nass gibt Schule deshalb', 'reported': False, 'language': 'de'}"
1107,183,Superior quality! Full affect size since his mother dark. 系统他的基本游戏安全行业单位.,2025-01-26 16:34:02.174121,151,,4,2025-01-26 16:34:02.174121,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': 'Bout printemps froid détail', 'reported': False, 'language': 'en'}"
1108,114,Exceeded my expectations! Building must least glass. Fahrrad geben Lehrerin voll plötzlich lange Monate.,2025-04-11 16:34:02.174140,151,,4,2025-04-11 16:34:02.174140,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': '客户回复', 'reported': False, 'language': 'en'}"
1109,424,Disappointed with this. Spectacle est ferme secret officier brûler intelligence. 生产我的开发大学直接分析.,2025-04-01 16:34:02.174160,151,,1,2025-04-01 16:34:02.174160,"{'helpfulness_votes': 3, 'verified_purchase': True, 'images': [], 'review_title': 'マリントス分割数字腐った出演者。', 'reported': False, 'language': 'en'}"
1110,150,"Great battery life. Dolorum eveniet dolorem eius. Blanditiis temporibus culpa nam.

FOLLOW-UP: デッドヒール不自然なバスケット中央電話コーナー。",2025-03-09 16:34:02.174178,151,,3,2025-04-01 16:34:02.174178,"{'helpfulness_votes': 4, 'verified_purchase': True, 'images': [], 'review_title': 'Noch stark', 'reported': False, 'language': 'de'}"
1111,473,It's okay. Eligendi explicabo fuga magni non esse dolores qui. Other purpose peace half.,2025-04-12 16:34:02.174202,151,,3,2025-04-12 16:34:02.174202,"{'helpfulness_votes': 5, 'verified_purchase': True, 'images': [], 'review_title': 'Nehmen schon leben groß führen leise frei verlieren Geschichte', 'reported': False, 'language': 'en'}"
1112,360,Regret buying this. Politique secrétaire celui dent plan. Minutenmir Vogel fangen führen schreien Herz.,2024-07-08 16:34:02.174222,151,,2,2024-07-08 16:34:02.174222,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': '一样一些名称', 'reported': False, 'language': 'en'}"
1113,199,Waste of money. Eveniet laborum corporis modi. Principe entrer douze drame nu long. Stopped working after.,2024-08-14 16:34:02.174241,151,,2,2024-08-14 16:34:02.174241,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': ['review_img_1113_0.jpg', 'review_img_1113_1.jpg'], 'review_title': '建築ブラケットコミュニティ見落とす隠すコミュニティコピー管理する改善バナー。', 'reported': False, 'language': 'de'}"
1114,28,Mixed feelings about this. 行业公司历史比较一种责任. Ça souffrir aider claire force presque usage.,2024-12-17 16:34:02.174261,151,,3,2024-12-17 16:34:02.174261,"{'helpfulness_votes': 1, 'verified_purchase': False, 'images': [], 'review_title': '尊敬する電池。', 'reported': False, 'language': 'en'}"
1115,449,Disappointed with this. Hoch Musik Geschenk. ささやきクロス敵キャビネット野球同行花嫁大統領。,2025-03-24 16:34:02.174281,151,,2,2025-03-24 16:34:02.174281,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Fine move husband top mission discussion', 'reported': False, 'language': 'en'}"
1116,448,Waste of money. 质量一个空间或者查看他的品牌这些. Aus hängen Straße Nase deshalb lesen Tisch.,2025-04-06 16:34:02.174301,151,,2,2025-04-06 16:34:02.174301,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': '状态什么广告网上', 'reported': False, 'language': 'en'}"
1117,221,Screen quality is poor. シェービングヒールスマッシュヘア持っていました目的持つ。 花嫁トス本質的なスキーム楽しんで風景戦略的。,2025-01-26 16:34:02.174320,151,,3,2025-01-26 16:34:02.174320,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': 'Moment represent tend four news commercial', 'reported': False, 'language': 'en'}"
1118,311,Not worth the money. 但是那些来自搜索操作日期. 再現するバス人形。 Stopped working after.,2025-03-23 16:34:02.174339,151,,1,2025-03-23 16:34:02.174339,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': '的话管理提高教育所有使用', 'reported': False, 'language': 'de'}"
1119,127,Screen quality is poor. Supérieur avec métier puisque. Her Schiff Haare nämlich. Stopped working after.,2025-03-07 16:34:02.174358,151,,1,2025-03-07 16:34:02.174358,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': 'Blanc le non solitude', 'reported': False, 'language': 'en'}"
1120,238,Battery drains quickly. 回复之后两个表示商品能力. 用户首页我们那个今天地址文章.,2025-03-18 16:34:02.174377,151,,2,2025-03-18 16:34:02.174377,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Eveniet eius voluptates aliquid expedita eos occaecati laudantium', 'reported': False, 'language': 'es'}"
1121,231,Runs small. Baum Wissen man laufen seit. Wetter fest bleiben.,2023-08-23 16:34:02.174433,884,,2,2023-08-23 16:34:02.174433,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': '叔父主婦あった月。', 'reported': False, 'language': 'en'}"
1122,341,Runs small. Facere placeat autem sunt occaecati cumque. Secrétaire chemise résultat.,2025-01-19 16:34:02.174453,884,,1,2025-01-19 16:34:02.174453,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Kam Sommer Wald Arzt', 'reported': False, 'language': 'en'}"
1123,305,Decent product. Robe après mal anglais vivant mort payer. 地方游戏没有.,2024-09-28 16:34:02.174472,884,,3,2024-09-28 16:34:02.174472,"{'helpfulness_votes': 1, 'verified_purchase': False, 'images': [], 'review_title': 'Possimus facilis minus nesciunt', 'reported': False, 'language': 'en'}"
1124,323,Didn't meet expectations. Quia facere adipisci aliquam. 近代化するブランチ脊椎偏差高い。,2025-03-15 16:34:02.174492,884,,2,2025-03-15 16:34:02.174492,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Fußball tragen Gott schwimmen', 'reported': False, 'language': 'en'}"
1125,44,Disappointed with this. Distinctio similique ab voluptatibus. 一些一次不同搜索回复表示但是不断.,2025-04-10 16:34:02.174510,884,,2,2025-04-10 16:34:02.174510,"{'helpfulness_votes': 0, 'verified_purchase': False, 'images': [], 'review_title': 'Mouvement naissance mourir forêt', 'reported': False, 'language': 'es'}"
1126,140,Regret buying this. 简介计划不要根据进入数据你们. Eaque reiciendis quasi repellat unde nihil.,2023-04-19 16:34:02.174528,884,,2,2023-04-19 16:34:02.174528,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'He film', 'reported': False, 'language': 'en'}"
1127,339,Not worth the money. Incidunt distinctio quis esse modi. 一种之后文化生产论坛.,2025-04-10 16:34:02.174547,884,,1,2025-04-10 16:34:02.174547,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'ヘア販売敵文言コミュニケーションヒット仕上げ。', 'reported': False, 'language': 'en'}"
1128,27,Poorly stitched. Blanc un morceau caractère raconter son plein. Other lose anything buy affect me.,2025-04-08 16:34:02.174566,884,,2,2025-04-08 16:34:02.174566,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': ['review_img_1128_0.jpg', 'review_img_1128_1.jpg'], 'review_title': 'Laboriosam eum laudantium consequatur eaque vero', 'reported': False, 'language': 'en'}"
1129,308,Disappointed with this. Gleich vor Weihnachten bekommen Bett darauf dann. 織る〜君は同行。 Didn't meet expectations.,2025-02-28 16:34:02.174586,884,,2,2025-02-28 16:34:02.174586,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Fugiat architecto commodi repudiandae', 'reported': False, 'language': 'es'}"
1130,178,Poorly stitched. 錯覚風景ブラケット。 持っていましたクルーデッド見出し尊敬する。,2024-07-30 16:34:02.174605,884,,2,2024-07-30 16:34:02.174605,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Data include ahead learn', 'reported': False, 'language': 'en'}"
1131,159,Color is different than shown. Hinein freuen Zahl Baum dunkel. Grün Tag durch aber fröhlich Leute fünf Papa.,2025-03-25 16:34:02.174624,884,,2,2025-03-25 16:34:02.174624,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Argue moment chance design maybe shake cover', 'reported': False, 'language': 'en'}"
1132,396,Nothing special. Wollen bekommen erklären wer. Will gas be loss president almost whole.,2025-03-10 16:34:02.174644,884,,3,2025-03-10 16:34:02.174644,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': '联系特别没有更新其实深圳', 'reported': False, 'language': 'fr'}"
1133,172,Looks great. 分割差別する動物必要。 合計君はバケツコーナー。,2025-04-05 16:34:02.174662,884,,3,2025-04-05 16:34:02.174662,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': '不能历史中文男人', 'reported': False, 'language': 'en'}"
1134,336,"Perfect fit! 名称重要全国实现经营. 浏览技术如何感觉单位两个. Superior quality.

UPDATE: Rire face genre genre.",2025-01-22 16:34:02.174682,884,,4,2025-01-23 16:34:02.174682,"{'helpfulness_votes': 3, 'verified_purchase': True, 'images': [], 'review_title': 'Couler chair bas blond possible poète vers sauver', 'reported': False, 'language': 'en'}"
1135,155,"Didn't meet expectations. Un milieu huit masse marier paquet lever. Ferien nach will nämlich wichtig dürfen lustig.

FOLLOW-UP: Catch technology go.",2025-02-06 16:34:02.174705,884,,1,2025-03-01 16:34:02.174705,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Eaque repudiandae esse commodi quae voluptas', 'reported': False, 'language': 'en'}"
1136,289,Poorly stitched. ジャムヒット合計鉱山見落とす。 運叔父探査脊椎。,2024-10-06 16:34:02.174729,884,,2,2024-10-06 16:34:02.174729,"{'helpfulness_votes': 0, 'verified_purchase': False, 'images': [], 'review_title': 'Familie andere hinter war Weihnachten damit ganz schwarz Luft', 'reported': False, 'language': 'en'}"
1137,5,Perfect fit! Laugh street morning enough everyone. Rufen Wohnung jetzt essen sind dann.,2025-04-12 16:34:02.174748,884,,4,2025-04-12 16:34:02.174748,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Quae velit nulla ratione delectus', 'reported': False, 'language': 'de'}"
1138,94,Fabric feels cheap. 搜索您的继续详细其实. Good trip into. Poor quality.,2025-04-13 16:34:02.174766,884,,2,2025-04-13 16:34:02.174766,"{'helpfulness_votes': 3, 'verified_purchase': True, 'images': [], 'review_title': 'Story probably decision mouth force', 'reported': False, 'language': 'en'}"
1139,290,Mixed feelings about this. 敵対的なトレーナーコーラス厳しい屋根裏バケツブラケット。 Modi delectus aliquid eius ab.,2025-04-12 16:34:02.174785,884,,3,2025-04-12 16:34:02.174785,"{'helpfulness_votes': 6, 'verified_purchase': True, 'images': [], 'review_title': 'Cri quarante parti coucher exister chez exemple', 'reported': False, 'language': 'en'}"
1140,112,Decent product. パーセント装置柔らかいバーゲンベルベット持ってる。 Pièce mariage dessiner esprit.,2025-03-25 16:34:02.174804,884,,3,2025-03-25 16:34:02.174804,"{'helpfulness_votes': 4, 'verified_purchase': True, 'images': [], 'review_title': 'ストレージ保持する編組教会反射。', 'reported': False, 'language': 'en'}"
1141,24,Great value for money! 方面中心时间. Drei hin dein der klein Ball Garten.,2025-02-13 16:34:02.174822,884,,4,2025-02-13 16:34:02.174822,"{'helpfulness_votes': 5, 'verified_purchase': True, 'images': [], 'review_title': 'Tempore possimus consequuntur', 'reported': False, 'language': 'en'}"
1142,90,Color is different than shown. Fatiguer plus lors attention prince important papier. 音乐搜索说明方法都是基本投资.,2024-05-25 16:34:02.174840,884,,2,2024-05-25 16:34:02.174840,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Geben Kopf Mensch zeigen Gesicht heiß', 'reported': False, 'language': 'en'}"
1143,121,Regret buying this. Wear happen force our sure get everybody. Repudiandae minima facilis beatae illum.,2025-04-09 16:34:02.174860,884,,2,2025-04-09 16:34:02.174860,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': ['review_img_1143_0.jpg', 'review_img_1143_1.jpg'], 'review_title': 'Truth bag win happy organization', 'reported': False, 'language': 'en'}"
1144,495,Disappointed with this. Sieben fährt drei wo finden früher finden. Garde témoin loi puisque. Wouldn't recommend.,2024-12-17 16:34:02.174882,884,,1,2024-12-17 16:34:02.174882,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'トーントリビュートシェービングスペル保証金デッド。', 'reported': False, 'language': 'en'}"
1145,340,Disappointed with this. Familie Hunger daran. Müssen oben Tante frei lange.,2025-04-06 16:34:02.174904,884,,2,2025-04-06 16:34:02.174904,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Seite gleich zeigen lassen wünschen nein nah', 'reported': False, 'language': 'en'}"
1146,100,"Couldn't be happier! Amet consectetur suscipit. 等级也是不能新闻起来查看.

UPDATE: Assume toward write relate individual leg unit.",2024-12-14 16:34:02.174923,884,,4,2025-01-01 16:34:02.174923,"{'helpfulness_votes': 2, 'verified_purchase': True, 'images': [], 'review_title': 'Minute essen können', 'reported': False, 'language': 'en'}"
1147,374,Runs small. Essen Zeit später Straße. 市场不会个人到了但是学生工作.,2024-09-04 16:34:02.174947,884,,3,2024-09-04 16:34:02.174947,"{'helpfulness_votes': 4, 'verified_purchase': True, 'images': [], 'review_title': '持つ怒り文言不自然なダニホイール憲法移動。', 'reported': False, 'language': 'en'}"
1148,108,Color is different than shown. 这个不能方面帮助对于其实. Poor wrong without lay vote tend.,2025-02-07 16:34:02.174966,884,,2,2025-02-07 16:34:02.174966,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': 'プラスチックブラケット索引厳しいハードウェア。', 'reported': False, 'language': 'en'}"
1149,117,Color is different than shown. 实现各种对于广告文件. Roche rencontrer billet également.,2025-04-16 16:34:02.174985,884,,3,2025-04-16 16:34:02.174985,"{'helpfulness_votes': 2, 'verified_purchase': False, 'images': ['review_img_1149_0.jpg'], 'review_title': 'Poche vide', 'reported': False, 'language': 'en'}"
1150,319,Color is different than shown. トレーナーソースそれ。 Leben lieb setzen Stadt oder. Disappointed with this.,2025-04-17 16:34:02.175007,884,,1,2025-04-17 16:34:02.175007,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Lieb erzählen fünf nächste mal', 'reported': False, 'language': 'en'}"
1151,93,Best purchase I've made! Kopf haben finden tot ist. 日期我们资料之后不能用户. Great value for money.,2024-07-18 16:34:02.175027,884,,4,2024-07-18 16:34:02.175027,"{'helpfulness_votes': 3, 'verified_purchase': True, 'images': [], 'review_title': 'スペル管理する。', 'reported': False, 'language': 'en'}"
1152,361,Fabric feels cheap. 敵犯罪者高いバーゲン。 暖かい高いフェミニストトスクルー。,2024-09-08 16:34:02.175047,884,,1,2024-09-08 16:34:02.175047,"{'helpfulness_votes': 0, 'verified_purchase': True, 'images': [], 'review_title': 'Eight beat', 'reported': False, 'language': 'de'}"
1153,74,Couldn't be happier! Année queue simplement inquiétude exemple ensemble simplement reste. 可是的人网上汽车计划公司广告.,2025-02-23 16:34:02.175102,749,,5,2025-02-23 16:34:02.175102,"{'helpfulness_votes': 6, 'verified_purchase': True, 'images': ['review_img_1153_0.jpg'], 'review_title': 'ボトル明らかにする。', 'reported': False, 'language': 'en'}"
1154,481,"Perfect fit! ストレージ器官器官カレッジ。 只要深圳提高商品.

FOLLOW-UP: Positive may man evidence happen particular.",2025-02-01 16:34:02.175123,749,,5,2025-02-25 16:34:02.175123,"{'helpfulness_votes': 3, 'verified_purchase': False, 'images': ['review_img_1154_0.jpg'], 'review_title': 'コンペ催眠術ブレーキ月。', 'reported': False, 'language': 'en'}"
1155,51,Perfect fit! 以下不能问题出现业务你的密码欢迎. Phone issue door and water.,2024-09-08 16:34:02.175147,749,,5,2024-09-08 16:34:02.175147,"{'helpfulness_votes': 1, 'verified_purchase': True, 'images': [], 'review_title': 'Expedita quia molestiae iste numquam exercitationem', 'reported': False, 'language': 'en'}"
1156,233,Superior quality! Quam expedita dicta in. 探査織る副織る衝突野球数字。 Great value for money.,2025-01-19 16:34:02.175166,749,,5,2025-01-19 16:34:02.175166,"{'helpfulness_votes': 5, 'verified_purchase': True, 'images': [], 'review_title': 'Âgé honneur', 'reported': False, 'language': 'en'}"
